city,property_type,neighbourhood,listing_url,room_type,guests,bedrooms,beds,bathrooms,bathroom_type,price_per_night,rating,review_count,latitude,longitude,is_superhost,host_response_rate,host_identity_verified,free_cancellation,amenities
"Los Angeles, CA, USA",Villa,Los Angeles,https://www.airbnb.com/rooms/704486017143237082,Entire villa,10.0,4.0,4.0,3.0,private,712,4.94,145,34.10876,-118.44554,True,97.0,True,False,"Pool view, Mountain view, Garden view, Valley view, Hair dryer, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Bed linens, Room-darkening shades, Iron, Clothing storage: closet, 65 inch HDTV, Exercise equipment, Central air conditioning, Indoor fireplace, Portable fans, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stainless steel stove, Stainless steel oven, Hot water kettle, Coffee maker: Keurig coffee machine, Wine glasses, Toaster, Baking sheet, Dining table, Coffee, Private entrance, Private patio or balcony, Private backyard – Not fully fenced, Outdoor furniture, Outdoor dining area, Free driveway parking on premises – 4 spaces, Free street parking, Private outdoor pool - available all year, open 24 hours, pool toys, Private gym in building, Pets allowed"
"Los Angeles, CA, USA",Home,Los Angeles,https://www.airbnb.com/rooms/549955011380329856,Entire home,10.0,4.0,4.0,4.0,private,1000,4.88,64,34.1553,-118.4883,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Outdoor shower, Hot water, Shower gel, Washer, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: walk-in closet and closet, Ethernet connection, TV, Bluetooth sound system, Books and reading material, Crib, Board games, Air conditioning, Indoor fireplace, Ceiling fan, Portable fans, Central heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Gas stove, Stainless steel oven, Hot water kettle, Coffee maker: drip coffee maker, Keurig coffee machine, Wine glasses, Toaster, Baking sheet, Trash compactor, Barbecue utensils, Dining table, Coffee, Laundromat nearby, Private patio or balcony, Private backyard – Fully fenced, Fire pit, Outdoor furniture, Outdoor dining area, Outdoor kitchen with sink, oven, BBQ grill, Free parking garage on premises, Free street parking, Private pool, Private hot tub, EV charger - level 1, Single level home, Pets allowed, Luggage dropoff allowed, Long term stays allowed, Self check-in, Lockbox, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: Private entrancePrivate entrance"
"Los Angeles, CA, USA",Guesthouse,Lennox,https://www.airbnb.com/rooms/1615515716206116041,Entire guesthouse,5.0,2.0,3.0,1.0,private,288,5.0,3,33.93116,-118.35839,True,100.0,True,False,"Washer, TV, Air conditioning, Wifi, Kitchen, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: DryerDryer, Unavailable: EssentialsEssentials, Unavailable: Smoke alarmSmoke alarm, Unavailable: Carbon monoxide alarmCarbon monoxide alarm, Unavailable: HeatingHeating, Unavailable: Hot waterHot water"
"Los Angeles, CA, USA",Apartment,Santa Ana,https://www.airbnb.com/rooms/1451421830031737149,Entire rental unit,8.0,2.0,3.0,2.0,private,458,5.0,31,33.70022,-117.88505,True,100.0,True,False,"Bathtub, Hair dryer, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Free dryer – In unit, Hangers, Iron, Clothing storage: walk-in closet, TV, Exercise equipment, Crib - always at the listing, Pack ’n play/Travel crib - always at the listing, High chair, Baby bath - always at the listing, Children’s dinnerware, Air conditioning, Central heating, Exterior security cameras on property, Smoke alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Stove, Oven, Hot water kettle, Coffee maker: Keurig coffee machine, Wine glasses, Baking sheet, Blender, Dining table, Coffee, Lake access, Private patio or balcony, Fire pit, Outdoor furniture, Outdoor dining area, Shared outdoor kitchen, BBQ grill, Free parking on premises, Pool, Hot tub, Shared sauna, Elevator, EV charger - level 1, Shared gym in building, Pets allowed, Long term stays allowed, Self check-in, Lockbox, Unavailable: EssentialsEssentials, Unavailable: Carbon monoxide alarmCarbon monoxide alarm"
"Los Angeles, CA, USA",Guesthouse,Rolling Hills,https://www.airbnb.com/rooms/52922914,Entire guesthouse,6.0,2.0,7.0,1.0,private,195,4.92,250,33.77652,-118.35667,True,100.0,True,False,"Courtyard view, Garden view, Pool view, Mountain view, City skyline view, Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: closet and dresser, 45 inch HDTV with Amazon Prime Video, Apple TV, Roku, Books and reading material, Crib, Pack ’n play/Travel crib - available upon request, Children’s books and toys, High chair, Children’s dinnerware, Board games, Central air conditioning, Ceiling fan, Central heating, Portable heater, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Gas stove, Oven, Coffee maker: drip coffee maker, Keurig coffee machine, Wine glasses, Toaster, Baking sheet, Blender, Barbecue utensils, Dining table, Coffee, Shared beach access, Private entrance, Resort access, Private patio or balcony, Shared backyard – Fully fenced, Outdoor furniture, Outdoor dining area, BBQ grill, Sun loungers, Free street parking, Shared outdoor pool - available all year, open specific hours, saltwater, Single level home, Pets allowed, Luggage dropoff allowed, Long term stays allowed, Self check-in, Smart lock, Cleaning available during stay"
"Los Angeles, CA, USA",Home,Los Angeles,https://www.airbnb.com/rooms/1147885931230812448,Entire home,4.0,2.0,2.0,2.0,private,936,5.0,20,34.12984,-118.46347,True,100.0,True,False,"City skyline view, Valley view, Mountain view, Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Bidet, Hot water, Shower gel, Washer, Dryer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Iron, Clothing storage, TV, Piano, Sound system, Books and reading material, Air conditioning, Indoor fireplace, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Blender, Rice maker, Barbecue utensils, Dining table, Coffee, Private entrance, Backyard, Outdoor dining area, BBQ grill, Free parking on premises, EV charger - level 2, Pets allowed, Self check-in, Keypad"
"Los Angeles, CA, USA",Villa,Los Angeles,https://www.airbnb.com/rooms/1229800983027333882,Entire villa,6.0,3.0,3.0,3.0,private,1341,4.95,84,34.09941,-118.3777,True,100.0,True,False,"Pool view, City skyline view, Mountain view, Valley view, Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Free washer – In building, Free dryer – In building, Essentials, Hangers, Room-darkening shades, Iron, Drying rack for clothing, Clothing storage: walk-in closet, closet, wardrobe, and dresser, HDTV with Roku, Netflix, Hulu, HBO Max, Disney+, Amazon Prime Video, Books and reading material, Crib - available upon request, Standalone high chair - always at the listing, Board games, Central air conditioning, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Kitchen, Thermador refrigerator, Microwave, Cooking basics, Dishes and silverware, Mini fridge, Freezer, Dishwasher, Thermador stainless steel gas stove, Thermador stainless steel single oven, Hot water kettle, Coffee maker: drip coffee maker, Nespresso, Wine glasses, Toaster, Baking sheet, Blender, Barbecue utensils, Dining table, Coffee, Private entrance, Private patio or balcony, Backyard, Fire pit, Outdoor furniture, Outdoor kitchen with sink, Private BBQ grill: gas, Sun loungers, Free residential garage on premises – 1 space, Free street parking, Private outdoor pool - available all year, open 24 hours, heated, infinity, Private hot tub - available all year, open 24 hours, Luggage dropoff allowed, Long term stays allowed, Self check-in, Lockbox, Housekeeping available from 8:00 AM to 1:00 PM, Monday to Friday - available at extra cost, Host greets you"
"Los Angeles, CA, USA",Home,Los Angeles,https://www.airbnb.com/rooms/1472617980535929838,Entire home,9.0,3.0,5.0,3.0,private,315,5.0,9,34.16598,-118.37771,True,100.0,True,False,"Shampoo, Conditioner, Body soap, Washer, Free dryer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage, TV, Pack ’n play/Travel crib, Standalone high chair, Air conditioning, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Dining table, Coffee, Free parking on premises, Luggage dropoff allowed, Long term stays allowed, Self check-in, Smart lock, Housekeeping - available at extra cost, Unavailable: Hot waterHot water"
"Los Angeles, CA, USA",Home,Los Angeles,https://www.airbnb.com/rooms/1603407661160159438,Entire home,10.0,4.0,7.0,3.0,private,459,5.0,6,34.00847,-118.28949,False,100.0,True,False,"Bathtub, Hair dryer, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Dryer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Drying rack for clothing, Clothing storage, Ethernet connection, TV, Arcade games, Books and reading material, Children’s dinnerware, Outlet covers, Board games, Baby safety gates, Air conditioning, Ceiling fan, Portable fans, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Baking sheet, Rice maker, Dining table, Coffee, Private entrance, Laundromat nearby, Private patio or balcony, Private backyard, Outdoor furniture, Outdoor dining area, Free parking on premises, Free street parking, Luggage dropoff allowed, Long term stays allowed, Housekeeping - available at extra cost"
"Los Angeles, CA, USA",Home,Monterey Park,https://www.airbnb.com/rooms/936984468170164892,Entire home,8.0,4.0,5.0,3.0,private,404,4.99,103,34.0481,-118.15621,True,100.0,True,False,"City skyline view, Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Bidet, Hot water, Shower gel, Washer, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Drying rack for clothing, Clothing storage: closet, 65 inch HDTV with Amazon Prime Video, Netflix, Mini golf, Crib - available upon request, Pack ’n play/Travel crib, Clamp on table seat high chair - available upon request, Fireplace guards, Outdoor playground, Air conditioning, Ceiling fan, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Gas stove, Single oven, Hot water kettle, Coffee maker: drip coffee maker, Wine glasses, Toaster, Rice maker, Dining table, Coffee, Laundromat nearby, Private patio or balcony, Private backyard – Fully fenced, Outdoor furniture, Hammock, Outdoor dining area, Free parking on premises, Free street parking, EV charger - level 2, Single level home, Luggage dropoff allowed, Long term stays allowed, Self check-in, Keypad"
"Los Angeles, CA, USA",Apartment,Malibu,https://www.airbnb.com/rooms/1411722933016429331,Entire rental unit,4.0,1.0,2.0,1.0,private,413,5.0,7,34.0394,-118.6679,True,100.0,True,False,"Hangers, Bed linens, TV, Smoke alarm, Carbon monoxide alarm, First aid kit, Wifi, Dedicated workspace, Kitchen, Beach access, Outdoor dining area, BBQ grill, Free parking garage on premises, Pool, Unavailable: WasherWasher, Unavailable: Air conditioningAir conditioning, Unavailable: Hair dryerHair dryer, Unavailable: EssentialsEssentials, Unavailable: ShampooShampoo, Unavailable: Private entrancePrivate entrance, Unavailable: HeatingHeating"
"Los Angeles, CA, USA",Home,Los Angeles,https://www.airbnb.com/rooms/1562558710763079707,Entire home,6.0,3.0,5.0,1.0,private,351,5.0,5,34.1726,-118.4249,False,100.0,True,False,"Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Dryer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Safe, Clothing storage: walk-in closet, closet, wardrobe, and dresser, Ethernet connection, TV, Sound system, Books and reading material, Children’s dinnerware, Board games, Baby safety gates, Air conditioning, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Blender, Rice maker, Trash compactor, Barbecue utensils, Dining table, Coffee, Private entrance, Private patio or balcony, Private backyard, Outdoor furniture, Outdoor dining area, BBQ grill, Free parking on premises, Free street parking, Single level home, Pets allowed, Long term stays allowed, Self check-in, Keypad"
"Los Angeles, CA, USA",Home,Los Angeles,https://www.airbnb.com/rooms/52647476,Entire home,6.0,2.0,2.0,1.0,private,208,4.98,295,33.75296,-118.2894,True,100.0,True,False,"Mountain view, City skyline view, Marina view, Canal view, Bay view, Harbor view, Sea view, Ocean view, Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Drying rack for clothing, Clothing storage: closet, Ethernet connection, HDTV with Netflix, Books and reading material, Crib, Children’s dinnerware, Central air conditioning, Ceiling fan, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Stainless steel gas stove, Stainless steel oven, Hot water kettle, Coffee maker: Keurig coffee machine, Wine glasses, Toaster, Blender, Rice maker, Dining table, Coffee, Shared beach access, Private entrance, Laundromat nearby, Private patio or balcony, Backyard, Outdoor furniture, Outdoor dining area, BBQ grill: gas, Beach essentials, Free driveway parking on premises, Free street parking, EV charger - level 2, tesla only, Luggage dropoff allowed, Long term stays allowed, Self check-in, Smart lock"
